link,question,answer
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/privileging-residential-houses-riba/,"Respected scholars, as-salamu `alaykum. Is privileging residential houses considered riba?  I live in a house I don't own. I've paid an amount of USD22,000 to the owner of the house, according to an agreement lasting for one year, after which I can receive the whole lot of my money back. Such an agreement is called ""privilege."" Some scholars say that it is riba. They advised me to pay smaller installments of money as a rent to the landlord, so that I won't be dealing with riba.   Now, I pay USD10 per month additionally. Am I right? Jazakum Allahu khayran.","Related Topics

 

Is Exchanging Old Gold for Newer Gold Permissible?								

 

Is Commodity Trading via the Internet Permissible?								

 

Can Charity Be Given From Earned Interest on My Bank Account?								Wa `alaykum as-salam wa rahmatullahi wa barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.Dear brother in Islam, thank you for your question; we ask Almighty Allah to bless you and shower you with His blessings and guidance.A Muslim should be keen on adhering to Islam and to stay away from anything that, in one way or the other, may let him or her fall prey to haram. Riba is one of the most heinous sins in Islam regarding which Almighty Allah promised to wage war against those who deal with it.In his response to your question, Prof. Dr. Monzer Kahf, a prominent economist and counselor, stated,Dear brother, this is a typical riba contract. The benefit of staying in the house for a year is considered a full-fledged lease. Here we have a case in which you give a loan for a year and take your money back after that year ends trading that for making use of this additional property (the benefit of staying in the house for a year). This is exactly a loan for riba and the riba is the benefit of staying in the house without paying rent (called manfa`ah in Shari`ah terminology).This wrong situation can be made right only by paying the standard market rent — which is called ajr al-mithl (Arabic for: the rent of the equivalent) in Shari`ah terminology.Paying a symbolic amount (the USD 10 you mentioned) is nothing but cheating yourself into feeling that what you are doing is not haram. The difference between this symbolic amount and the real rent is riba that you are taking for the loan (in the form of your rent-free house).Please give the house back to the landlord together with the accumulated rent for the period for which you have already made use of the house. Or pay the standard rent for the whole period, past and future.Otherwise, there is riba in this transaction.Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/selling-traffic-accident-sketch-permissible/,"As-Salamu alaykum.
What is the ruling of the Shari`ah when a person sells the traffic accident sketch of his car to another for a certain amount of money provided that the buyer takes the compensation that he manages to collect from the insurance company?","Related Topics

 

What to Do with Extra Insurance Money?								

 

Is Islamic Car Insurance Allowed?								

 

Is Properties Insurance Allowed?								Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:Selling the traffic accident sketch is prohibited even by agreement between the owner and the buyer.Answering your question, the General Iftaa’ Department in Jordan, states the following: The compensation to be received by the owner of the damaged car from the insurance company is a debt on that company, or on the party responsible for the accident.Selling the traffic accident sketch is prohibited even by agreement between the owner and the buyer because of the following reasons:
First: Transference of a debt for a sum is incurring usury (riba) because it is selling deferred money for advanced money, and it is a condition for the validity of this transaction that payment is made on the spot.`Umar narrated : “The Messenger of Allah (peace be upon him) as saying: Gold for gold is interest unless both hand over on the spot.” (Agreed upon)Second: The sold item is unknown in terms of amount and value, and the Islamic Shari`ah stipulates that it should be known.Third: There is gambling and gharar (uncertainty) since the buyer could make a profit or lose, and the Shari`ah prohibits such transactions.In conclusion, one who has sold the traffic accident sketch of his car in return for a certain amount of money should repent to Allah the Almighty and return that amount to the buyer, then collect the compensation from the insurance company. However, if he couldn’t return that money immediately, he remains liable for it until he pays it off.Almighty Allah knows best."
http://aboutislam.net/counseling/ask-the-scholar/hajj/can-perform-hajj-behalf-dead-non-muslim-father/,My non-Muslim father died a few months ago. I was wondering if I can offer Hajj on his behalf. He was interested to know about Islam but he never believed in it. Can I offer Hajj on his behalf?,"Related Topics

 

Easter: Are Reverts Prohibited from Celebrating Non-Muslim Holidays?								

 

Daughter Leaves Me to Live with Non-Muslim Family								

 

Do I Have to Cover in Front of My Christian Step-Son?								In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- It is to be stated that the main criterion for acts of worship to be accepted is that they are offered by or on behalf of a Muslim.2- If a non-Muslim offers prayer or prayer is offered on his behalf, it will not be accepted since he lacks the main pillar of faith, which is testifying that there is no god but Allah and that Muhammad is the Messenger of Allah.3- Being interested to know about Islam is not enough to say that a certain person is a Muslim.4- You cannot perform Hajj on behalf of your deceased non-Muslim father, simply because he doesn’t meet the main criterion for having the `ibadah (acts of worship) accepted.The prominent Muslim scholar Sheikh `Atiyyah Saqr, former head of Al-Azhar Fatwa Committee, states:In fact, the acts of worship are not accepted from a non-Muslim or on his behalf because he lacks the intention and Islam.The basic criterion for acts of worship being accepted is that the one offering the act be a Muslim and have the intention to perform that certain act.Elaborating more on this issue, the late Sheikh Ibn `Uthaymeen, a prominent Saudi Muslim scholar, states:Muslim scholars unanimously agree that a non-Muslim is addressed with Islam, that is, commanded to believe in Islam. But what about the rulings of Islamic Shari`ah and the acts of worship and the like: Is he addressed with them? This issue needs explanation.If you mean by address that he is commanded to do them, the answer is “no” because he has to accept Islam first and then do such acts.For this reason, the Prophet (peace be upon him) sent Mu`adh to Yemen and said to him, “Call them to testify that there is no god but Allah and that Muhammad is the Messenger of Allah. If they accept that, then tell them that Allah has ordained five prayers (salah) to be performed every day and night.”Thus, non-Muslims are not commanded to perform Prayer (salah), and if they have performed Prayer without accepting Islam, their Prayer is null and unaccepted, for they have to embrace Islam first.But if you mean by address that they will be punished for not performing it, then the answer is “yes”, for they will be punished for not performing acts of worship even if they die while still non-Muslims.This is clear from the verse of Surat Al-Muddathir that tells us about the non-Muslims who will be asked the reason for their being among the residents of the Hellfire. They will say, “We were not of those who prayed.” (Al-Muddathir 74: 43)This means that they will be held accountable for not performing such acts of worship because they have essentially rejected Islam and thus will be punished for the general rejection of Islam and the rejection of every act of worship.Based on this understanding, we conclude that you cannot perform Hajj on behalf of your deceased non-Muslim father, simply because he doesn’t meet the main criterion for having the `ibadah (acts of worship) accepted.Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/fasting-to-ease-difficulty-ok/,"As-Salamu alaykum. In order to ease away some difficulty (like an exam), is it OK to fast for it?","Related Topics

 

How to Make the Best of Ramadan During Menstruation?								

 

Can We Listen to Music While Fasting?								

 

Can I Use Ointment to Treat Dryness of the Lips While Fasting?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:There is nothing wrong with offering fasting with the intention of having an easy exam.Answering your question, the Fatwa Center at islamweb, states:Doing good deeds increases piety and faith, and fasting is included within good deeds. Allah says about the righteous: “… And whosoever fears Allah and keeps his duty to Him, He will make a way for him to get out (from every difficulty). And He will provide him from (sources) he never could imagine. …” (At-Talaq 65:2-3)He also says: “… and whosoever fears Allah and keeps his duty to Him, He will make his matter easy for him.” (At-Talaq 65:4)Just as doing good deeds makes a way for one to get out from difficulty, doing misdeeds constitutes a reason to be befallen in difficulties and distress.Allah says: “But whosoever turns away from My Reminder (i.e. neither believes in this Qur’an nor acts on its orders, etc.) verily, for him is a life of hardship …” (Taha 20:124)
In the same vein, the Prophet (peace be upon him) said: “A human being is deprived of livelihood due to committing a sin.” (Ahmad)On the basis of what is mentioned above, we state that there is no objection to observe fasting with the intention you specified in your question (i.e. have an easy exam).
Then, we advise the questioner to avoid misdeeds and sins at the same time, since committing sins opens the door of evil.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/hajj/intending-hajj-tamattu-resume-ihram/,"As-salamu `alaykum. I want to perform Hajj Tamattu, if Allah Almighty wills, on the seventh day of Dhul-Hijjah, i.e., Umrah followed by Hajj, exiting ihram in between. What should I say when I begin the rituals? Which is better, to shave the head or cut the hair after doing the Sa`i of Umrah? From where should I enter ihram for Hajj? Do I have to shave my head on the Day of Sacrifice, after stoning Jamrat al-`Aqabah?","Wa `alaykum as-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:The one who enters ihram for Umrah, intending to follow it with Hajj Tamattu, can exit ihram, then he can go to Jeddah or elsewhere and enters ihram for Hajj.Answering your question, the Fatwa Center at Islam Q & A, states:Firstly:Hajj Tamattu means entering ihram for Umrah only during the months of Hajj – the months of Hajj are Shawwal, Dhul-Qidah and Dhul-Hijjah – so when entering ihram for it, one should say, “Labbayk umratan (Here I am for Umrah).”Shaykh Ibn Uthaymeen (may Allah have mercy on him) said, describing Umrah of Tammatu,“When the pilgrim reaches the miqat, he should do ghusl as in the case of janabah (ritual impurity), and apply the best perfume he can find to his head and beard, then put on the ihram garments, an izar (lower garment) and rida’ (upper garment); it is preferable for them to be white and clean. Then he should say, “Labbayk`Umratan (Here I am for `Umrah).”There is no need for him to say that he is connecting it to Hajj, exiting ihram in between, because he has already formed the intention in his heart that he is going to perform Hajj. So he should say,“Labbayk`Umratan, Labbayka Allaahumma labbayk, labbayka laa shareeka laka labbayk. Inna al-hamdw a’l-ni`mata laka wa’l-mulk, laa shareeka lak.(Here I am for `Umrah. Here I am, O Allah, here I am. Here I am, You have no partner, here I am. Verily all praise and blessings are Yours, and all sovereignty, You have no partner).”Men should raise their voices when saying this, and it should be understood that no tree, rock or brick hears him but it will testify on the Day of Resurrection that he said this Talbiyah.What the Talbiyah means is responding to Allah Almighty because the word “labbayka” means: I am responding to You. He should continue reciting the Talbiyah until he begins the Tawaaf of `Umrah.When he reaches Makkah, he should do Tawaf and Sa`i for `Umrah, shave or cut his hair, and take off his ihram. Then on the day of At-Tarwiyah, the eighth day of Dhul-Hijjah, he should enter ihram for Hajj only and do all the actions of Hajj. So, the one who intends Tamattu`Hajj performs a complete `Umrah and a complete Hajj.” (Al-Liqa’ ash-Shahri)The one who is performing Hajj Tamattu` enters ihram on the eighth day of Dhul-Hijjah from the place where he is staying. When he enters ihram for Hajj, he does the same as he did when he entered ihram for `Umrah, doing ghusl and putting on perfume. So he should form the intention to enter ihram for Hajj and say “Labbayka Hajjan (here I am for Hajj)”, then recite the well-known Talbiyah.The scholars of the Standing Committee for Issuing Fatwas said:“With regard to the one who enters ihram for `Umrah from the miqat, intending to follow it with Hajj Tamattu`, when he has done `Umrah, he should exit ihram. There is nothing wrong with him going to Jeddah or elsewhere, and then entering ihram for Hajj from the place where he is staying after doing `Umrah.” (Fatawa al-Lajnah ad-Da’imah, vol. 2, 10/76-77)Shaykh Ibn Baaz (may Allah have mercy on him) said:“What is prescribed for the pilgrim who is not in ihram is to enter ihram on the day of at-Tarwiyah from the place where he is, whether he is inside or outside Makkah, or in Mina, because the Prophet (peace and blessingsbe upon him) instructed those who had exited ihram after `Umrah to enter ihram for Hajj on the day of at-Tarwiyah from the places where they were staying.” (Majmu` Fatawa IbnBaaz, 16/140)Secondly:As you are going to do Umrah on the seventh day (of Dhul-Hijjah), you should cut your hair after finishing Umrah, and not shave your head, so that some of your hair will remain for you to shave during Hajj.The Prophet (peace be upon him) instructed his companions, during the Farewell Pilgrimage, to cut their hair, because their arrival was on the morning of the fourth day of Dhul-Hijjah. This indicates that cutting the hair in this situation is preferable to shaving, and it is better so that the head can be shaved during Hajj.Thirdly:The actions on the Day of Sacrifice for the pilgrim who is doing Tamattu` are, in order: stoning Jamrat al-`Aqabah, offering the sacrifice, shaving the head or cutting the hair, Tawaf al-ifadah and Sa`i.This is the best way, because this is what the Prophet (peace and blessings be upon him) did. If the pilgrim does some of them earlier and others later, or he does some of them after the Day of Sacrifice, there is nothing wrong with that.The scholars are unanimously agreed that it is permissible to delay shaving the head until the last of the days of Tashreeq, but if the pilgrim delays it any longer than that, then he must offer a compensatory sacrifice, according to some scholars. (See al-Mawsu`ah al-Fiqhiyyah,10/12-13)Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date.Source: www.islamqa.info"
http://aboutislam.net/counseling/ask-the-scholar/family/match-making-gatherings-conditions/,"As-salamu `alaykum. Many people approach me to find a marriage partner for them. I am thinking of setting up a gathering of all interested in getting married with their families throughout the UK. So, it may be a large dinner or lecture with the opportunity for people to meet each other in a safe environment. What are the restrictions in this matter? Also, could you give some advice on how to progress on this issue?","Related Topics

 

I Want to Get Married, but My Father is Silent								

 

I’m Ugly; I’ve Never Received a Marriage Proposal								

 

Men Keep Rejecting Me; I’m Depressed								Wa `alaykum As-Salamu wa Rahmatullahi wa BarakatuhIn the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- Organizing match-making gatherings is a good initiative and you will have a great reward for it.2- In these match-making gatherings, there should be no intoxicating drinks or unlawful food served. There should be no dancing or singing or the like of what is prohibited in Islam.Focusing on the question in point, the eminent Muslim scholar, Dr. `Abdul-Fattah `Ashoor, Professor of Exegesis of the Qur’an at Al-Azhar University, states:Spending efforts for the interests of people is greatly rewarded by Allah. The Prophet (peace be upon him) is reported to have said, Whoever is spending effort for satisfying his brother’s need, Allah will be satisfying his need …” (Al-Bukhari)Having stated this, you will be rewarded for the act you are going to do if your intention is for the sake of Allah and it is in accordance with the ethics and morals of Islam.Marriage is based on the free choice of both the man and woman, with due consent and approval of their parents. Nevertheless, it is ultimately up to them to decide whom to marry so long as they are religiously compatible.Organizing match-making gatherings is a good initiative and you will have a great reward for it, especially in the light of the prevailing conditions and environments in the Western countries where immorality and lewdness are so rampant that the relationship between a man and a woman is a personal relation and everyone chooses what he or she likes without any restrictions.So, you are commended for the act you are going to do, as it is in the interest of those Muslims living in that country.The gathering you are going to arrange should be based on the teachings of Islam. Of course, there should be no intoxicating drinks or unlawful food served.There should be no dancing or singing or the like of what is prohibited in Islam.Families, including sons and daughters, can attend this gathering while abiding by the Islamic dress without uncovering their awrah or being exposed to any corruption.They can be invited for lunch or dinner, and in this way those attendees can talk to each other in a good atmosphere away from disgraceful mixing and the prohibited acts that do not comply with the ethics and morals of Islam.Such a gathering would open the door to mutual acquaintance and approach. Thus, the door of the lawful marriage would be easy for those people.Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/food-slaughter/paying-price-aqeeqah-islamic-charity-permissible/,Is it permissible to pay the price of `aqeeqah to some Islamic charity?,"Related Topics

 

Giving Interest Money to the Needy: Acceptable?								

 

Charity: Any Limitation?								In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:One may pay the price of the Aqeeqah to an Islamic organization to buy, slaughter, and distribute the meat of a sheep on his behalf.  Answering your question, Dr. Wael Shehab, PhD in Islamic Studies from Al-Azhar University and currently the Imam of the Downtown Toronto Masjid in Canada, states:Let us seize the chance and remind you and our Muslims brothers and sisters of the rulings of Aqeeqah.Aqeeqah is a Sunnah. It is a Sunnah to shave the hair of the baby on the 7thday of his birth and give its weight of gold in charity. It is also the Sunnah to name the baby on the 7th day.If one is capable, he is recommended by the Sunnah to offer Aqeeqah on the same day; if not, one may delay offering it when he becomes capable to.It is acceptable, as far as Shari`ah is concerned, to slaughter one sheep for the boy; the same way a single sheep could be slaughtered for the girl.One may pay the price of the Aqeeqah to an Islamic organization to buy, slaughter, and distribute the meat of a sheep on his behalf.Aqeeqah in itself is not fulfilled if its price is spent on charitable projects other than slaughtering a sacrificial animal and distributing its meat according to the Sunnah.Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/is-buying-stocks-and-treasury-bills-allowed/,"As-salamu `alaykum. I would like to find out the ruling of the Shari`ah regarding buying stock, treasure bills (a short term obligation backed by the sovereignty of the government with maturity period of less than 1 year with guaranteed returns without any risk). Also, what could be the best source(s) of a Muslim multiplying his or her wealth in a non-Islamic country?
In Ghana there are financial institutions where you can send your money with guaranteed returns without any risk and it's actually quite tempting as a worker where you can be accumulating additional wealth to aid in areas such as buying a house or a building, cars, sustainable family home, simply because the minimum wage in Ghana is nothing one can write home about and there are no jobs that pay more than enough to keep on head just above waters.","Related Topics

 

Can I Work in a Restaurant that Serves Haram Food and Drinks?								

 

Can I Work Without Official Permit?								

 

Income Through Answering Questions for Students Via Phone: Lawful?								Wa `alaykum as-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:It is allowed to buy stocks of companies whose main line of business is permissible provided such companies fulfill the conditions mentioned below.In his response to your question, Prof. Dr. Monzer Kahf, Professor of Islamic Finance and Economics at Qatar Faculty of Islamic Studies, states:It is allowed to buy stocks of companies whose main line of business is permissible provided such companies fulfill the following three conditions, and you do the fourth thing:1- The company does not use more than 30% of its assets in activities/transactions that are not permissible in the Shari`ah.2- It does not depend on interest-loan for more than 30% of its assets.3- Unlawful (haram) earnings do not make more than 5% of its revenues, and the 4th that you should do is:4- You should calculate out of such investments the amount of profit that comes from (haram) and give it to Muslim charity.Buying treasury bills is haram because these are pure debts on the treasury and any increment in a debt is prohibited by Allah in the Qur’an”, “Those who consume interest cannot stand [on the Day of Resurrection] except as one stands who is being beaten by Satan into insanity. That is because they say, “Trade is [just] like interest.” But Allah has permitted trade and has forbidden interest. So whoever has received an admonition from his Lord and desists may have what is past, and his affair rests with Allah . But whoever returns to [dealing in interest or usury] – those are the companions of the Fire; they will abide eternally therein.” (Al-Baqarah 2:275)This is exactly the riba prohibited by Allah Almighty as defined in this verse, “And if you do not, then be informed of a war [against you] from Allah and His Messenger. But if you repent, you may have your principal – [thus] you do no wrong, nor are you wronged.” (Al-Baqarah 2:279)This means that any increment above principal must be avoided and repented from.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/acts-of-worship/is-there-zakah-on-agricultural-produce/,"As-Salamu alaykum. I got 2400 kg rice from field on rent. The rent is 1600 kg of rice. I have spent 10000 Pakistani Rupees on tractor, thresher, fertilizer, and sprays from my pocket with no help from the land owner. My local cleric says you will pay the `ushr not the land owner. Now, I am asking you about this as I am a poor man. The price of 1 kg of rice in the market is 25 Rupees.","Related Topics

 

Is There Zakah on the Money of Elderly People?								

 

Can Charity Be Given From Earned Interest on My Bank Account?								

 

Can I Use Savings for Charity Before Paying a Dowry Debt?								Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:You owe zakah on the net produce you get after deducting the rent (paid to the landowner) as well as the expenses you have incurred in cultivating the land. Answering your question, Sheikh Ahmad Kutty, a Senior Lecturer and an Islamic Scholar at the Islamic Institute of Toronto, Ontario, Canada, states:I pray to Allah to bless you in your productive work to provide a lawful source of income to support yourself and your family.Before coming directly to your question, let me state upfront: The purpose of zakah in Islam is to reduce the widening gap between the wealthy and the poor and it is not to make the poor poorer and the rich richer.The Shari`ah is the sacred law of Allah, whose sole purpose is to realize equity and justice. Therefore, any ruling that amounts to be unfair to the poor cannot be the rule of the Shari`ah, which from Allah who is All-Wise and Just.Zakah on the agricultural produce falls on both the landowner and the one who leases the land to cultivate it.As for you who has leased the land, you owe zakah on the net produce you get after deducting the rent (paid to the landowner) as well as the expenses you have incurred in cultivating the land (including that of the tractor, thresher, fertilizer, etc.).And the landowner, on the other hand, ought to pay zakah on his share of the produce. To say that you ought to pay for the gross produce and thus to excuse the land owner cannot be considered the law of Allah.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date.Source: www.askthescholar.com"
http://aboutislam.net/counseling/ask-the-scholar/family/why-cant-a-muslim-woman-marry-a-non-muslim/,As-salamu `alaykum. I would like to know why a woman is not allowed to marry a non-Muslim man while a Muslim man can marry a Jewish or Christian lady? What is the wisdom of that?,"Related Topics

 

I Want to Marry a Muslim Girl								

 

I Can’t Forget My Non-Muslim Boyfriend								

 

A Guardian Refuses to Marry His Daughter Off: Can She Marry Herself?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.Dear sister in Islam, we would like to thank you for the great confidence you place in us, and we implore Allah Almighty to help us serve His cause and render our work for His Sake.First of all, it is to be stressed that Islam does not encourage the interfaith marriages. The general rule of Islam is that Muslims should marry Muslims. A Muslim male or female should not marry a non-Muslim male or female. The only exception is given to Muslim men who are allowed to marry the chaste girls from among the People of the Book (Christians or Jews).However, a Muslim woman is better suited to a Muslim man than a woman of Christian or Jewish faith, regardless of her merits. This is because marriage is not based on fulfilling one’s sexual desires; rather, it is an institution. It aims to establish a home on the bases of tranquility, faith and Islamic morals. To fulfill this task, the whole family must apply Allah’s course and try to convey His message.It is obvious that Islam made it impermissible for a Muslim woman to marry a non-Muslim with aim of keeping her away from things that may jeopardize her faith. In fact, Islam aims at protecting religion. To achieve this goal, it prohibits a Muslim from being involved in something that poses a threat to his religion. A Muslim woman will not feel that her religion is secure while being with a Jewish or a Christian husband especially as the majority of the People of the Book do not show due respect to our Prophet, Muhammad (peace and blessings be upon him).Allah Almighty says: “And the Jews will not be pleased with thee, nor will the Christians, till thou follow their creed. Say: Lo! The guidance of Allah (Himself) is Guidance. And if you should follow their desires after the knowledge which hath come unto thee, then wouldst thou have from Allah no protecting friend nor helper.” (Al-Baqarah 2:120)Given the fact that the husband is generally the head of the household, it’s not far-fetched for a non-Muslim husband to prevent his Muslim wife from performing some Islamic rituals which may seem a nuisance to him, for example, fasting, or even refraining from marital relations during the fast. As a result, he might force her to change her religion, and if she refuses, the situation may culminate in divorce.As for why Islam allows a Muslim man to marry a Christian or Jewish woman, it’s clear that every Muslim believes in Moses and Jesus (peace be upon them) and he holds all the Prophets of Allah in high esteem. Thus a Muslim finds no harm in his wife’s being a Christian or a Jew, for the spirit of tolerance Islam holds for other religions is ingrained in him.In his response to the question you raised, the eminent Muslim scholar, Sheikh Muhammad Al-Hanooti, member of the North American Fiqh Council, states,If Allah is the one who prohibits a Muslim woman from marrying a non-Muslim, then we as Muslims are supposed to believe it and to take it. As a matter of faith, you cannot become a Muslim unless you accept everything when it is ordained by Allah or carried out by his Messenger. The Qur’an says, “O Ye who believe! Put not yourselves forward before Allah and His Messenger…”(Al-Hujurat 49:1)If you ask about the benefits of not marrying a non-Muslim, we can count you many reasons. A man is the manager of his household. He will persecute his Muslim wife in many dos and don’ts. She can hardly guarantee that kind of operation. Moreover, marriage is an institution for elevating our levels of having a good Islamic life. Pleasing Allah is our number one goal. If a woman is married to a non-Muslim, maybe the only thing she will accomplish in her marital life is what is good for livestock.Shedding more light on the question, we’d like to cite the following part of the well-known book, The Lawful and the Prohibited in Islam:It is haram for a Muslim woman to marry a non-Muslim man, regardless of whether he is of the People of the Book or not. We have already mentioned the saying of Allah, “…and do not marry (your girls) to idolaters until they believe…” (Al-Baqarah 2:221)And He said concerning the immigrant Muslim women: “Then if you know them to be Believers, do not send them back to the unbelievers. They are not lawful for them (as wives), nor are they lawful for them (as husbands).” (Al-Mumtahanah 60:10)No text exists which makes exceptions for the People of the Book. Hence, on the basis of the above verses, there is a consensus among Muslims concerning this prohibition.Thus, while a Muslim man is permitted to marry a Christian or Jewish woman, a Muslim woman is not allowed to marry a Christian or Jewish man. There are many sound reasons for this difference. First, the man is the head of the household, the one who maintains the family, and he is responsible for his wife. And while Islam guarantees freedom of belief and practice to the Christian or Jewish wife of a Muslim, safeguarding her rights according to her own faith, other religions, such as Judaism and Christianity, do not guarantee the wife of a different faith freedom of belief and practice, nor do they safeguard her rights. Since this is the case, how can Islam take chances on the future of its daughters by giving them into the hands of people who neither honor their religion nor are concerned to protect their rights?A marriage between a man and woman of different faiths can be based only on the husband’s respect for his wife’s beliefs; otherwise a good relationship can never develop. Now, the Muslim believes that both Judaism and Christianity originated in divine revelation, although later distortions were introduced into them. He also believes that God revealed the Tawrah to Moses and the Injeel to Jesus, and that both Moses and Jesus (peace be on them) were among the Messengers of Allah who were distinguished by their steadfast determination.Accordingly, the Christian or Jewish wife of a Muslim lives under the protection of a man who respects the basic tenets of her faith, her Scripture, and her Prophets, while in contrast to this the Jew or Christian recognizes neither the Divine origin of Islam, its Book, or its Prophet (peace be on him).How then could a Muslim woman live with such a man, while her religion requires of her the observance of certain worships, duties, and obligations, as well as certain prohibitions. It would be impossible for the Muslim woman to retain her respect for her beliefs as well as to practice her religion properly if she were opposed in this regard by the master of the house at every step.It will be realized from this that Islam is consistent with itself in prohibiting the Muslim man to marry a mushrik (polytheist) woman, for since Islam is absolutely opposed to shirk (polytheism), it would obviously be impossible for two such people to live together in harmony and love.Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/investment-using-illegal-money-permissible/,"As-salamu `alaykum. I am a public servant working in a governmental organization. In my office, our directors used to collect kickbacks and gifts from contractors and when they are sharing the money, they give some amount to us. Is it allowed in Islam for us to collect such money and if it is haram, what about collecting the haram money and investing it and then when it matures, I return the capital and keep the profit.","Related Topics

 

Is It OK to Invest Zakah Money?								

 

Investing in the Stock Market: Allowed?								

 

Taking a Loan for Investment: Permissible?								Wa `alaykum as-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:All what you have mentioned is unlawful (haram) as bribe and everything related to it is forbidden (haram).In his response to your question, Prof. Dr. Monzer Kahf, Professor of Islamic Finance and Economics at Qatar Faculty of Islamic Studies, states:It is, of course, forbidden (haram) to collect this bribe; it is haram to take it and to be silent about those who collect it. They must be reported to authorities in charge and be punished by law and by the Shari`ah.Any funds generated by such bribes are also haram. Their receipt is not permissible, their investment is haram and any money generated by them is also haram. The Prophet (peace and blessing be upon him) told us that any flesh raised on haram deserves to be in the Hellfire.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/health-science/stopping-mechanical-ventilation-circulatory-support-cessation-heartbeat-permissible/,"As-Salamu alaykum. In such cases where the condition of the patient requires a defibrillator and mechanical ventilator, and there is a flat EEG (electroencephalograph) reading following a twenty-four-hour observation period, which means that the brain has stopped completely and ceased to function, and indicates the death of the patient clinically, is it permissible to stop mechanical ventilator? We want to remind you that death will be declared only after ascertaining that the heart has stopped irreversibly through investigating it after removing these apparatuses to detect the signs indicating death according to the Shari`ah (Islamic law).","Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:If the situation is as you have described, then it is permissible to stop the mechanical ventilator and circulatory support devices.Answering your question, The Permanent Committee for Scholarly Research and Ifta’in Saudi Arabia, states:If the situation is as you have described, then it is permissible to stop the mechanical ventilator and circulatory support devices, provided that the heart is no longer beating and that the patient breathes only through these apparatuses. Since this means that the patient is dead and that the movement of the heart and respiration are due to the apparatuses and not to the fact that one is alive.Yet doctors must ascertain of their death after removing the apparatuses and before declaring their death in order not to cause them the least harm.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date.Source: alifta.com"
